id_1000_value_176_881.jpg,6758236 A 17,1
id_1004_value_37_176.jpg,3556383 18,1
id_1008_value_95_912.jpg,1900005400,1
id_1011_value_567_0.jpg,038177,0
id_1015_value_1309_052.jpg,20620233,1
id_1019_value_1070_401.jpg,08-2-351009,1
id_1022_value_95_735.jpg,1610366 A 14,1
id_1026_value_1009_129.jpg,08-318754,0
id_102_value_351_091.jpg,15069283,1
id_1033_value_1131_272.jpg,11 204327,1
id_1037_value_136_621.jpg,140610539,1
id_1040_value_127_865.jpg,9012098 17,1
id_1044_value_44_311.jpg,27621469,0
id_1059_value_1127_775.jpg,07-3-087254,0
id_1073_value_702_757.jpg,607555-2013,1
id_1077_value_308_371.jpg,3128783 A 15,1
id_1080_value_372_883.jpg,27757787,1
id_1084_value_433_559.jpg,0100110368,0
id_109_value_427_194.jpg,10019439,1
id_1102_value_920_047.jpg,673362,0
id_1106_value_554_876.jpg,2010 1870659,1
id_1113_value_134_282.jpg,2609020 A 15,1
id_1117_value_101_299.jpg,14-457513,0
id_1120_value_208_354.jpg,1880052 14,1
id_1124_value_853_788.jpg,0337070,1
id_1129_value_143_703.jpg,F22993 14,1
id_1136_value_1054_406.jpg,12 123695,1
id_113_value_330_374.jpg,26060498,1
id_1143_value_17_644.jpg,38155078,1
id_1147_value_331_709.jpg,26316872,1
id_1150_value_58_169.jpg,9200053807,1
id_1154_value_29_701.jpg,2630769,1
id_1158_value_68_493.jpg,268619910,1
id_1161_value_71_024.jpg,0100941324,1
id_1165_value_450_171.jpg,0050964,1
id_1169_value_424_743.jpg,0100182744,1
id_1175_value_97_817.jpg,106677,1
id_1179_value_433_558.jpg,0367381 H 17,1
id_1182_value_268_903.jpg,28158909,1
id_1186_value_610_589.jpg,08-135056-MA,1
id_118_value_49_875.jpg,206231372,1
id_1193_value_147_365.jpg,25914211,1
id_1198_value_46_895.jpg,24449136,0
id_1200_value_112_622.jpg,36925575,0
id_1204_value_78_677.jpg,9091176 17,1
id_1208_value_25_891.jpg,14 0056707,1
id_1211_value_25_814.jpg,E 3676642 13,1
id_1215_value_45_756.jpg,14175329,1
id_1219_value_54_372.jpg,180058638,1
id_1222_value_63_315.jpg,17-0225418,1
id_1226_value_8_806.jpg,1900054460,1
id_122_value_245_765.jpg,11 215036,1
id_1233_value_138_239.jpg,27303540,0
id_1237_value_454_0.jpg,08311692,1
id_1240_value_28_306.jpg,937336363,0
id_1244_value_36_984.jpg,0482290 A 18,1
id_1248_value_0_638.jpeg,0103207136,0
id_1251_value_109_168.jpeg,160008112,1
id_1261_value_16_942.jpeg,210336112,1
id_1265_value_1_179.jpg,7936668,1
id_1272_value_228_347.png,8707379 16,0
id_1276_value_25_076.jpg,19-0207203,1
id_127_value_485_37.jpg,T 6580101 12,0
id_1283_value_37_129.jpeg,190274182,1
id_1287_value_43_943.png,37961444,1
id_128_value_62_127.jpg,120862,1
id_1293_value_4_918.jpg,19-0209878,1
id_1297_value_57_745.png,37865156,1
id_12_value_414_676.jpg,10 268023,1
id_1303_value_60_788.png,8053926 16,1
id_1307_value_67_853.jpeg,8754214 16,1
id_132_value_44_407.jpg,6264293 A 17,1
id_136_value_213_785.jpg,4758119 A 16,1
id_13_value_21_789.jpg,35860998,1
id_143_value_41_828.jpg,0459971 M 18,0
id_147_value_7_864.jpg,2028301 A 15,1
id_151_value_830_921.jpg,070133585,1
id_155_value_24_571.jpg,E 4110646 13,1
id_159_value_391_282.jpg,30403702,1
id_166_value_778_329.jpg,21866480,1
id_16_value_106_749.jpg,200807014173,1
id_173_value_453_351.jpg,037989,1
id_188_value_81_853.jpg,7 0073742,1
id_195_value_103_694.jpg,25048365,1
id_199_value_68_163.jpg,10081160,1
id_201_value_168_803.jpg,20352398,1
id_205_value_88_449.jpg,18-300422,1
id_209_value_107_926.jpg,29072718,1
id_212_value_333_865.jpg,25783988,1
id_216_value_493_122.jpg,C2202813 10,1
